-6.752654	-0.690825	0.068160
-7.403684	-0.651030	0.078167
-8.015860	-0.612176	0.093716
-8.592799	-0.576939	0.090153
-9.079582	-0.486783	0.088925
-9.551175	-0.471593	0.094211
-9.993330	-0.442155	0.101806
-10.396160	-0.402829	0.094661
-10.742693	-0.346533	0.093979
-10.984978	-0.242285	0.093377
-11.041735	-0.056757	0.096888
-11.082877	-0.041142	0.093935
-11.112678	-0.029801	0.093500
-11.015409	0.097269	0.098225
-10.859126	0.156283	0.101208
-10.633288	0.225838	0.098994
-10.343281	0.290007	0.103370
-10.036985	0.306296	0.102812
-9.653148	0.383838	0.107896
-9.198173	0.454974	0.093796
-8.568715	0.629458	0.090455
-7.892482	0.676234	0.088352
-7.168057	0.724425	0.075573
-6.405803	0.762254	0.064840
-5.610435	0.795368	0.050283
-4.711060	0.899375	0.044822
-3.713334	0.997726	0.030708
-2.681760	1.031575	0.016261
-1.587040	1.094720	0.015220
-0.450878	1.136162	0.005061
0.743160	1.194038	0.011377
1.922306	1.179146	0.016497
3.062780	1.140474	0.026101
4.065093	1.002313	0.034097
4.927776	0.862682	0.039589
5.768654	0.840878	0.059511
6.518334	0.749680	0.063258
7.217556	0.699222	0.074389
7.876480	0.658925	0.087468
8.415570	0.539090	0.091379
8.914991	0.499420	0.103232
9.401731	0.486740	0.100353
9.843333	0.441603	0.096649
10.247816	0.404483	0.102152
10.641771	0.393955	0.103377
10.960483	0.318712	0.096420
11.266109	0.305626	0.098866
11.496692	0.230583	0.084711
11.663977	0.167285	0.097976
11.821372	0.157395	0.084253
11.934904	0.113532	0.095890
12.041653	0.106749	0.089141
12.121906	0.080253	0.087498
12.170086	0.048180	0.079054
12.116791	-0.053295	0.094146
11.956982	-0.159808	0.088406
11.784351	-0.172631	0.091959
11.553525	-0.230826	0.096694
11.224107	-0.329419	0.094254
10.879547	-0.344560	0.094647
10.507119	-0.372427	0.103940
10.112251	-0.394868	0.100979
9.663434	-0.448818	0.099210
9.141345	-0.522089	0.093088
8.607460	-0.533885	0.094979
8.019513	-0.587948	0.095087
7.429652	-0.589861	0.080300
6.740489	-0.689162	0.075847
6.028332	-0.712158	0.061420
5.230319	-0.798013	0.048695
4.391940	-0.838379	0.032056
3.474895	-0.917045	0.029051
2.473326	-1.001569	0.014871
1.437008	-1.036319	0.012336
0.372786	-1.064222	0.008248
-0.777821	-1.150607	0.008219
-1.909088	-1.131266	0.015718
-2.978039	-1.068951	0.018121
-3.983537	-1.005498	0.033892
-4.959227	-0.975690	0.046525
-5.803186	-0.843959	0.053008
-6.597774	-0.794588	0.071097
-7.349312	-0.751538	0.082015
-7.974637	-0.625324	0.086682
-8.562100	-0.587464	0.093952
-9.115013	-0.552913	0.095422
-9.630014	-0.515000	0.100465
-10.101828	-0.471814	0.108032
-10.504063	-0.402235	0.105180
-10.888441	-0.384379	0.095889
-11.221592	-0.333151	0.093084
-11.540902	-0.319310	0.092720
-11.846481	-0.305579	0.088645
-12.124103	-0.277621	0.088321
-12.391017	-0.266915	0.087106
-12.614085	-0.223068	0.079058
-12.816870	-0.202785	0.079145
-12.916442	-0.099572	0.079063
-12.980773	-0.064331	0.073241
-12.975574	0.005199	0.070553
-12.873423	0.102150	0.077719
-12.738043	0.135380	0.079433
-12.458813	0.279230	0.087329
-12.126526	0.332287	0.086279
-11.738588	0.387938	0.097596
-11.293738	0.444851	0.094796
-10.807192	0.486545	0.094341
-10.253994	0.553198	0.105720
-9.534126	0.719868	0.101207
-8.810055	0.724072	0.098476
-7.994483	0.815571	0.087444
-7.122255	0.872229	0.079956
-6.183382	0.938873	0.063032
-5.172666	1.010716	0.049053
-4.039024	1.133642	0.031201
-2.884250	1.154774	0.019954
-1.669316	1.214934	0.012736
-0.365207	1.304108	0.016642
0.950589	1.315796	0.009512
2.257382	1.306793	0.023402
3.535420	1.278038	0.021651
4.781317	1.245897	0.035943
6.023314	1.241997	0.062273
7.165450	1.142136	0.082045
8.282015	1.116566	0.082207
9.221551	0.939535	0.104407
10.096110	0.874559	0.091537
10.888317	0.792208	0.096182
11.679738	0.791420	0.094405
12.375225	0.695487	0.080292
12.929670	0.554445	0.071315
13.451073	0.521403	0.068276
13.954588	0.503515	0.051001
14.359321	0.404733	0.055260
14.651302	0.291981	0.053923
14.905956	0.254654	0.046406
15.064503	0.158547	0.040902
15.189500	0.124998	0.039195
15.256863	0.067363	0.038230
15.180747	-0.076116	0.043411
15.023512	-0.157235	0.037727
14.840827	-0.182685	0.050220
14.552723	-0.288104	0.048061
14.156008	-0.396715	0.064547
13.642370	-0.513638	0.067789
13.108638	-0.533733	0.072030
12.439696	-0.668942	0.086158
11.734010	-0.705686	0.092641
10.866909	-0.867101	0.092841
9.941382	-0.925528	0.097322
8.980000	-0.961382	0.099679
7.884419	-1.095581	0.087174
6.745185	-1.139234	0.070178
5.580693	-1.164492	0.062679
4.400331	-1.180362	0.041083
3.128876	-1.271455	0.018437
1.850887	-1.277988	0.010487
0.509082	-1.341805	0.000924
-0.927510	-1.436592	0.016718
-2.347528	-1.420018	0.011587
-3.760378	-1.412850	0.030066
-5.096994	-1.336617	0.053043
-6.415548	-1.318554	0.071184
-7.668555	-1.253007	0.082805
-8.889405	-1.220851	0.093727
-10.106741	-1.217336	0.097623
-11.298623	-1.191882	0.097114
-12.459352	-1.160729	0.080814
-13.590748	-1.131396	0.063449
-14.692071	-1.101323	0.049010
-15.729853	-1.037781	0.033918
-16.735659	-1.005806	0.027763
-17.665530	-0.929872	0.015945
-18.499048	-0.833517	0.003509
-19.190665	-0.691617	0.007315
-19.807199	-0.616534	0.004803
-20.379544	-0.572345	0.006658
-18.379544	2.000000	0.010697
-16.349906	2.029638	0.028484
-14.305073	2.044833	0.054255
-12.175051	2.130022	0.084554
-9.958137	2.216913	0.105212
-7.675055	2.283082	0.088551
-5.296108	2.378947	0.049325
-2.867147	2.428961	0.016761
-0.365310	2.501837	0.009044
2.150675	2.515985	0.022564
4.651849	2.501174	0.036077
7.098597	2.446748	0.073383
9.506336	2.407739	0.102169
11.891874	2.385539	0.092910
14.253011	2.361137	0.058924
16.542614	2.289603	0.032685
18.777733	2.235119	0.004376
21.003137	2.225404	-0.003117
19.003137	-2.000000	0.009152
16.983614	-2.019523	0.018847
14.958162	-2.025452	0.048558
12.849589	-2.108573	0.082176
10.588855	-2.260734	0.096020
8.318971	-2.269884	0.094208
5.962767	-2.356205	0.058710
3.570206	-2.392561	0.024954
1.173408	-2.396798	0.011756
-1.231790	-2.405198	0.012213
-3.561656	-2.329866	0.023867
-5.799129	-2.237473	0.055310
-7.958756	-2.159628	0.084717
-10.100672	-2.141915	0.096304
-12.237198	-2.136526	0.080974
-14.348637	-2.111439	0.058921
-16.447375	-2.098738	0.022956
-18.533984	-2.086610	0.015560
-20.524919	-1.990934	-0.003435
-18.524919	2.000000	0.011118
-16.454315	2.070604	0.031971
-14.344876	2.109439	0.058369
-12.231083	2.113793	0.090455
-10.105544	2.125539	0.097715
-7.867303	2.238241	0.092982
-5.601852	2.265450	0.057066
-3.292384	2.309469	0.029090
-0.957534	2.334849	0.009826
1.399682	2.357216	0.010017
3.633580	2.233899	0.031614
5.860459	2.226878	0.061847
7.982326	2.121868	0.088991
10.089060	2.106734	0.099843
12.141796	2.052735	0.087602
14.125799	1.984003	0.056996
16.054584	1.928785	0.023635
17.975227	1.920643	0.012676
19.848249	1.873022	0.010170
